"species","DD_mean","DD_sd","DD_se","DD_n","ID_C_mean","ID_C_sd","ID_C_se","ID_C_n","ID_T_mean","ID_T_sd","ID_T_se","ID_T_n","iter"
"SAAP",0.0244705168686606,0.0141897443929487,0.00709487219647434,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0241430912529156,0.0051642460589691,0.00258212302948455,4,"T"
"SAAP",0.0295748339840568,0.0109275654065334,0.00546378270326671,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0190387741375194,0.00588832442579523,0.00294416221289761,4,"U"
"SAAP",0.0276005766913073,0.0112421225585037,0.00562106127925183,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0210130314302689,0.00853076395481617,0.00426538197740809,4,"V"
"SAAP",0.0254455134728991,0.0145786893042313,0.00728934465211566,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0231680946486771,0.00347761635138751,0.00173880817569375,4,"W"
"SAAP",0.0234712561801496,0.0140631518295266,0.00703157591476332,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0251423519414266,0.00533439858292106,0.00266719929146053,4,"X"
"SAAP",0.0285755732955458,0.0113770175493166,0.00568850877465828,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0200380348260304,0.00707532222500152,0.00353766111250076,4,"Y"
"SAAP",0.0195018688508327,0.00727880213235715,0.00363940106617858,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0291117392707435,0.0106556270663455,0.00532781353317277,4,"Z"
"SAAP",0.0246061859662289,0.00621889169436669,0.00310944584718335,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0240074221553474,0.0137541313433558,0.00687706567167791,4,"A1"
"SAAP",0.0226319286734794,0.0044147339203862,0.0022073669601931,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0259816794480968,0.0141816545542067,0.00709082727710335,4,"B1"
"SAAP",0.0204768654550712,0.00878001914733296,0.00439000957366648,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.028136742666505,0.0105775803547093,0.00528879017735464,4,"C1"
"SAAP",0.0236069252777179,0.00595479001630491,0.00297739500815245,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0250066828438584,0.0138319925058936,0.00691599625294682,4,"E1"
"SAAP",0.021493096645606,0.0094194352350721,0.00470971761753605,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0271205114759702,0.0108743795096996,0.00543718975484979,4,"F1"
"SAAP",0.0195188393528565,0.00729051326803146,0.00364525663401573,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0290947687687197,0.0106679842748113,0.00533399213740567,4,"G1"
"SAAP",0.0246231564682527,0.00621403596211296,0.00310701798105648,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0239904516533235,0.0137553129780352,0.00687765648901761,4,"H1"
"SAAP",0.020493835957095,0.00878722005558534,0.00439361002779267,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0281197721644812,0.0105879451887196,0.0052939725943598,4,"I1"
"SAAP",0.0281197721644812,0.0105879451887196,0.0052939725943598,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.020493835957095,0.00878722005558534,0.00439361002779267,4,"J1"
"SAAP",0.0239904516533235,0.0137553129780352,0.00687765648901761,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0246231564682527,0.00621403596211296,0.00310701798105648,4,"K1"
"SAAP",0.0290947687687197,0.0106679842748113,0.00533399213740567,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0195188393528565,0.00729051326803146,0.00364525663401573,4,"L1"
"SAAP",0.0271205114759702,0.0108743795096996,0.00543718975484979,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.021493096645606,0.0094194352350721,0.00470971761753605,4,"M1"
"SAAP",0.0250066828438584,0.0138319925058936,0.00691599625294682,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0236069252777179,0.00595479001630491,0.00297739500815245,4,"N1"
"SAAP",0.0301109999592545,0.0101039015577923,0.00505195077889617,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0185026081623217,0.0060136861868356,0.0030068430934178,4,"O1"
"SAAP",0.028136742666505,0.0105775803547093,0.00528879017735464,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0204768654550712,0.00878001914733296,0.00439000957366648,4,"P1"
"SAAP",0.0259816794480968,0.0141816545542067,0.00709082727710335,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0226319286734794,0.0044147339203862,0.0022073669601931,4,"Q1"
"SAAP",0.0240074221553474,0.0137541313433558,0.00687706567167791,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0246061859662289,0.00621889169436669,0.00310944584718335,4,"R1"
"SAAP",0.0291117392707435,0.0106556270663455,0.00532781353317277,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0195018688508327,0.00727880213235715,0.00363940106617858,4,"S1"
"SAAP",0.0200380348260304,0.00707532222500152,0.00353766111250076,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0285755732955458,0.0113770175493166,0.00568850877465828,4,"T1"
"SAAP",0.0251423519414266,0.00533439858292106,0.00266719929146053,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0234712561801496,0.0140631518295266,0.00703157591476332,4,"U1"
"SAAP",0.0231680946486771,0.00347761635138751,0.00173880817569375,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0254455134728991,0.0145786893042313,0.00728934465211566,4,"V1"
"SAAP",0.0210130314302689,0.00853076395481617,0.00426538197740809,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0276005766913073,0.0112421225585037,0.00562106127925183,4,"W1"
"SAAP",0.0241430912529156,0.0051642460589691,0.00258212302948455,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0244705168686606,0.0141897443929487,0.00709487219647434,4,"Y1"
"SAAP",0.0220292626208037,0.00910812684768444,0.00455406342384222,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0265843455007725,0.0114585889306491,0.00572929446532455,4,"Z1"
"SAAP",0.0200550053280543,0.00708565761249843,0.00354282880624921,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.028558602793522,0.011387526711831,0.00569376335591549,4,"A2"
"SAAP",0.0251593224434504,0.00532645973027687,0.00266322986513844,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0234542856781258,0.0140634448652654,0.00703172243263271,4,"B2"
"SAAP",0.0210300019322927,0.00853675405029098,0.00426837702514549,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0275836061892835,0.0112507969835046,0.0056253984917523,4,"C2"
"SAAP",0.0261184928043675,0.0133366102211971,0.00666830511059854,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0224951153172087,0.00643987628107788,0.00321993814053894,4,"D2"
"SAAP",0.0312228099197637,0.00857301389461604,0.00428650694730802,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0173907982018126,0.00520033546703698,0.00260016773351849,4,"E2"
"SAAP",0.0292485526270142,0.00944173062359602,0.00472086531179801,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0193650554945621,0.00859192260812543,0.00429596130406271,4,"F2"
"SAAP",0.027093489408606,0.0135930050237029,0.00679650251185146,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0215201187129702,0.00475517214574126,0.00237758607287063,4,"G2"
"SAAP",0.0251192321158565,0.0133671208250072,0.00668356041250362,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0234943760057197,0.00690287845138432,0.00345143922569216,4,"H2"
"SAAP",0.0302235492312527,0.00937618063796633,0.00468809031898317,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0183900588903235,0.0068427087128571,0.00342135435642855,4,"I2"
"SAAP",0.0281097205991408,0.013359494393911,0.00667974719695548,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0205038875224354,0.00332383312797404,0.00166191656398702,4,"J2"
"SAAP",0.0261354633063913,0.0133317801614897,0.00666589008074483,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0224781448151849,0.00643708580640271,0.00321854290320135,4,"K2"
"SAAP",0.0312397804217875,0.00855200345663312,0.00427600172831656,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0173738276997887,0.00517460741853513,0.00258730370926757,4,"L2"
"SAAP",0.0271104599106298,0.0135866424294222,0.0067933212147111,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0215031482109464,0.00474674690155767,0.00237337345077883,4,"M2"
"SAAP",0.0231410725813129,0.00885023529315389,0.00442511764657695,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0254725355402633,0.0120888079321551,0.00604440396607753,4,"N2"
"SAAP",0.0211668152885634,0.00717137116127255,0.00358568558063627,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0274467928330128,0.0122625083898892,0.0061312541949446,4,"O2"
"SAAP",0.0262711324039596,0.00380260158682399,0.001901300793412,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0223424757176167,0.0142597480313111,0.00712987401565553,4,"P2"
"SAAP",0.0221418118928019,0.00843845331899479,0.0042192266594974,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0264717962287743,0.0120159512454901,0.00600797562274505,4,"Q2"
"SAAP",0.0231580430833367,0.00885057043371371,0.00442528521685685,4,0.0113747878467149,0.00499525957882777,0.00223394799670317,5,0.0254555650382395,0.0120928940522824,0.00604644702614119,4,"R2"
"SAME",0.0198834281892547,0.0112405797309879,0.00562028986549395,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0165385124345838,0.00780433675142131,0.00390216837571065,4,"A"
"SAME",0.0152375969171655,0.0100668350305173,0.00503341751525864,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.021184343706673,0.00835465419022141,0.0041773270951107,4,"B"
"SAME",0.0183934942026911,0.00997605619157804,0.00498802809578902,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0180284464211474,0.00975226855810735,0.00487613427905368,4,"C"
"SAME",0.0185794833930703,0.0100945870531999,0.00504729352659996,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0178424572307682,0.00961532386029034,0.00480766193014517,4,"D"
"SAME",0.0149907734621991,0.0102392848328806,0.00511964241644028,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0214311671616393,0.00788808454975781,0.00394404227487891,4,"E"
"SAME",0.0179926326797865,0.0122841423499302,0.00614207117496508,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.018429307944052,0.00660984132118289,0.00330492066059145,4,"F"
"SAME",0.0211485299653121,0.0112202966324337,0.00561014831621685,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0152734106585264,0.00676837287116075,0.00338418643558037,4,"G"
"SAME",0.0213345191556913,0.0112653286163504,0.00563266430817521,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0150874214681472,0.0064646859095656,0.0032323429547828,4,"H"
"SAME",0.0177458092248201,0.0124986116356385,0.00624930581781926,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0186761313990184,0.00615832661565815,0.00307916330782907,4,"I"
"SAME",0.0165026986932229,0.0107962396113482,0.00539811980567412,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0199192419306156,0.00838907886567717,0.00419453943283859,4,"J"
"SAME",0.0166886878836021,0.0109487698145513,0.00547438490727565,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0197332527402364,0.00828626183466628,0.00414313091733314,4,"K"
"SAME",0.0198445851691276,0.0102880564707737,0.00514402823538685,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0165773554547109,0.00904193820327467,0.00452096910163734,4,"M"
"SAME",0.0162558752382565,0.0109951471513355,0.00549757357566775,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.020166065385582,0.00797690166776321,0.0039884508338816,4,"N"
"SAME",0.0164418644286357,0.0111504461303,0.00557522306514998,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0199800761952028,0.0078764756404165,0.00393823782020825,4,"O"
"SAME",0.0212583339787825,0.00886373087452804,0.00443186543726402,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.015163606645056,0.0095596942014098,0.0047798471007049,4,"P"
"SAME",0.024414231264308,0.00510660167067567,0.00255330083533783,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0120077093595304,0.0081255999542647,0.00406279997713235,4,"Q"
"SAME",0.0246002204546872,0.00504680683493899,0.0025234034174695,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0118217201691513,0.00777090557751775,0.00388545278875888,4,"R"
"SAME",0.0210115105238161,0.00927525394268263,0.00463762697134131,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0154104301000224,0.00936868233949642,0.00468434116974821,4,"S"
"SAME",0.0197683999922189,0.00756303553052144,0.00378151776526072,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0166535406316196,0.0114476871068078,0.0057238435534039,4,"T"
"SAME",0.0199543891825981,0.00767441095029406,0.00383720547514703,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0164675514412404,0.0113011210667415,0.00565056053337074,4,"U"
"SAME",0.0163656792517269,0.00866005490998342,0.00433002745499171,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0200562613721116,0.0105185770799436,0.00525928853997181,4,"V"
"SAME",0.0231102864681236,0.00416915834290597,0.00208457917145298,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0133116541557149,0.0106454967476755,0.00532274837383774,4,"W"
"SAME",0.0195215765372525,0.00798019101963249,0.00399009550981625,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.016900364086586,0.0112451468304332,0.00562257341521662,4,"X"
"SAME",0.0197075657276317,0.00809338884687386,0.00404669442343693,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0167143748962068,0.0111014207120797,0.00555071035603986,4,"Y"
"SAME",0.0225234357548399,0.0085715669608219,0.00428578348041095,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0138985048689986,0.00846478373820812,0.00423239186910406,4,"Z"
"SAME",0.0227094249452191,0.00859083341937027,0.00429541670968514,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0137125156786194,0.00818241667735509,0.00409120833867755,4,"A1"
"SAME",0.0191207150143479,0.0107827540229402,0.00539137701147007,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0173012256094906,0.00873169324778158,0.00436584662389079,4,"B1"
"SAME",0.0258653222307446,0.00301696707542212,0.00150848353771106,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0105566183930939,0.00542010885149579,0.0027100544257479,4,"C1"
"SAME",0.0222766122998735,0.00904262437712139,0.00452131218856069,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.014145328323965,0.00829877726326142,0.00414938863163071,4,"D1"
"SAME",0.0224626014902527,0.00906764200991862,0.00453382100495931,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0139593391335858,0.00801819807258877,0.00400909903629439,4,"E1"
"SAME",0.0212194909586554,0.00762899815977664,0.00381449907988832,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0152024496651831,0.0106009028962349,0.00530045144811747,4,"F1"
"SAME",0.0176307810277843,0.00929561559829558,0.00464780779914779,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0187911595960542,0.0103639354232085,0.00518196771160425,4,"G1"
"SAME",0.0178167702181635,0.00944276144660191,0.00472138072330095,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.018605170405675,0.0102536409199026,0.00512682045995132,4,"H1"
"SAME",0.020972667503689,0.0081018922043713,0.00405094610218565,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0154492731201495,0.0104277529436363,0.00521387647181814,4,"I1"
"SAME",0.0154492731201495,0.0104277529436363,0.00521387647181814,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.020972667503689,0.0081018922043713,0.00405094610218565,4,"J1"
"SAME",0.018605170405675,0.0102536409199026,0.00512682045995132,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0178167702181635,0.00944276144660191,0.00472138072330095,4,"K1"
"SAME",0.0187911595960542,0.0103639354232085,0.00518196771160425,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0176307810277843,0.00929561559829558,0.00464780779914779,4,"L1"
"SAME",0.0152024496651831,0.0106009028962349,0.00530045144811747,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0212194909586554,0.00762899815977664,0.00381449907988832,4,"M1"
"SAME",0.0139593391335858,0.00801819807258877,0.00400909903629439,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0224626014902527,0.00906764200991862,0.00453382100495931,4,"N1"
"SAME",0.014145328323965,0.00829877726326142,0.00414938863163071,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0222766122998735,0.00904262437712139,0.00452131218856069,4,"O1"
"SAME",0.0173012256094906,0.00873169324778158,0.00436584662389079,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0191207150143479,0.0107827540229402,0.00539137701147007,4,"Q1"
"SAME",0.0138985048689986,0.00846478373820812,0.00423239186910406,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0225234357548399,0.0085715669608219,0.00428578348041095,4,"S1"
"SAME",0.0167143748962068,0.0111014207120797,0.00555071035603986,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0197075657276317,0.00809338884687386,0.00404669442343693,4,"T1"
"SAME",0.016900364086586,0.0112451468304332,0.00562257341521662,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0195215765372525,0.00798019101963249,0.00399009550981625,4,"U1"
"SAME",0.0200562613721116,0.0105185770799436,0.00525928853997181,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0163656792517269,0.00866005490998342,0.00433002745499171,4,"W1"
"SAME",0.0164675514412404,0.0113011210667415,0.00565056053337074,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0199543891825981,0.00767441095029406,0.00383720547514703,4,"X1"
"SAME",0.0166535406316196,0.0114476871068078,0.0057238435534039,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0197683999922189,0.00756303553052144,0.00378151776526072,4,"Y1"
"SAME",0.0154104301000224,0.00936868233949642,0.00468434116974821,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0210115105238161,0.00927525394268263,0.00463762697134131,4,"Z1"
"SAME",0.015163606645056,0.0095596942014098,0.0047798471007049,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0212583339787825,0.00886373087452804,0.00443186543726402,4,"C2"
"SAME",0.0199800761952028,0.0078764756404165,0.00393823782020825,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0164418644286357,0.0111504461303,0.00557522306514998,4,"D2"
"SAME",0.020166065385582,0.00797690166776321,0.0039884508338816,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0162558752382565,0.0109951471513355,0.00549757357566775,4,"E2"
"SAME",0.0165773554547109,0.00904193820327467,0.00452096910163734,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0198445851691276,0.0102880564707737,0.00514402823538685,4,"F2"
"SAME",0.0233219626711075,0.00450941782565181,0.00225470891282591,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.013099977952731,0.0102334312707936,0.0051167156353968,4,"G2"
"SAME",0.0197332527402364,0.00828626183466628,0.00414313091733314,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0166886878836021,0.0109487698145513,0.00547438490727565,4,"H2"
"SAME",0.0199192419306156,0.00838907886567717,0.00419453943283859,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0165026986932229,0.0107962396113482,0.00539811980567412,4,"I2"
"SAME",0.0186761313990184,0.00615832661565815,0.00307916330782907,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0177458092248201,0.0124986116356385,0.00624930581781926,4,"J2"
"SAME",0.0150874214681472,0.0064646859095656,0.0032323429547828,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0213345191556913,0.0112653286163504,0.00563266430817521,4,"K2"
"SAME",0.0152734106585264,0.00676837287116075,0.00338418643558037,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0211485299653121,0.0112202966324337,0.00561014831621685,4,"L2"
"SAME",0.018429307944052,0.00660984132118289,0.00330492066059145,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0179926326797865,0.0122841423499302,0.00614207117496508,4,"M2"
"SAME",0.0214311671616393,0.00788808454975781,0.00394404227487891,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0149907734621991,0.0102392848328806,0.00511964241644028,4,"N2"
"SAME",0.0178424572307682,0.00961532386029034,0.00480766193014517,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0185794833930703,0.0100945870531999,0.00504729352659996,4,"O2"
"SAME",0.0180284464211474,0.00975226855810735,0.00487613427905368,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0183934942026911,0.00997605619157804,0.00498802809578902,4,"P2"
"SAME",0.021184343706673,0.00835465419022141,0.0041773270951107,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0152375969171655,0.0100668350305173,0.00503341751525864,4,"Q2"
"SAME",0.0165385124345838,0.00780433675142131,0.00390216837571065,4,0.0150930408103907,0.0120769682470374,0.0054009843924964,5,0.0198834281892547,0.0112405797309879,0.00562028986549395,4,"R2"
